BRAND-NAME,CT-REGISTRATION-NUMBER,STATUS,EFFECTIVE,EXPIRATION,OUT-OF-STATE-SHIPPER,SUPERVISOR-CREDENTIAL-,WHOLESALERS
GEARBOX ZINFANDEL LODI,LBD.0220768,ACTIVE,10/24/2024 12:00:00 AM,10/23/2027 12:00:00 AM,PRECISION BRAND COLLECTION WINE & SPIRITS LLC,LSL.0001941,TRI-VIN IMPORTS INC (LIW.0000708)
GEBBIA CATARRATTO,LBD.0222029,ACTIVE,12/03/2024 12:00:00 AM,12/02/2027 12:00:00 AM,GRAVEL ROAD WINES LLC,LSL.0002351,CLASSIC WINES INC (LIW.0000565)
GEBBIA FRAPPATO,LBD.0222032,ACTIVE,12/03/2024 12:00:00 AM,12/02/2027 12:00:00 AM,GRAVEL ROAD WINES LLC,LSL.0002351,CLASSIC WINES INC (LIW.0000565)
GEBRÜDER NITTNAUS BLAUER ZWEIGELT,LBD.0208328,ACTIVE,09/15/2023 12:00:00 AM,09/14/2026 12:00:00 AM,W J DEUTSCH & SONS LTD,LSL.0000741,WINEBOW INC (LIW.0000548)
GEBRÜDER NITTNAUS BLAUFRANKISCH RESERVE,LBD.0208330,ACTIVE,09/15/2023 12:00:00 AM,09/14/2026 12:00:00 AM,W J DEUTSCH & SONS LTD,LSL.0000741,WINEBOW INC (LIW.0000548)
GEBRÜDER NITTNAUS BLAUFRANKISCH,LBD.0208329,ACTIVE,09/15/2023 12:00:00 AM,09/14/2026 12:00:00 AM,W J DEUTSCH & SONS LTD,LSL.0000741,WINEBOW INC (LIW.0000548)
GEBRÜDER NITTNAUS GRUNER VELTLINER,LBD.0208333,ACTIVE,09/15/2023 12:00:00 AM,09/14/2026 12:00:00 AM,W J DEUTSCH & SONS LTD,LSL.0000741,WINEBOW INC (LIW.0000548)
GECAJ ESTATE OWNER'S CHOICE GRAND VRANC,LBD.0210528,ACTIVE,11/16/2023 12:00:00 AM,11/15/2026 12:00:00 AM,U S STONE CASTLE IMPORTS LLC,LSL.0002253,CLASSIC WINES INC (LIW.0000565)
GECAJ ESTATE OWNER'S CHOICE PETIT VERDOT,LBD.0210527,ACTIVE,11/16/2023 12:00:00 AM,11/15/2026 12:00:00 AM,U S STONE CASTLE IMPORTS LLC,LSL.0002253,CLASSIC WINES INC (LIW.0000565)
GECAJ ESTATE OWNER'S CHOICE SHIRAZ,LBD.0210526,ACTIVE,11/16/2023 12:00:00 AM,11/15/2026 12:00:00 AM,U S STONE CASTLE IMPORTS LLC,LSL.0002253,CLASSIC WINES INC (LIW.0000565)
GECAJ ESTATE VINEYARDS AND WINERY OWNER'S CHOICE CHARDONNAY,LBD.0208595,ACTIVE,09/22/2023 12:00:00 AM,09/21/2026 12:00:00 AM,U S STONE CASTLE IMPORTS LLC,LSL.0002253,CLASSIC WINES INC (LIW.0000565)
GECAJ ESTATE VINEYARDS AND WINERY OWNER'S CHOICE,LBD.0208601,ACTIVE,09/22/2023 12:00:00 AM,09/21/2026 12:00:00 AM,U S STONE CASTLE IMPORTS LLC,LSL.0002253,CLASSIC WINES INC (LIW.0000565)
GEHRICKE CABERNET SAUVIGNON KNIGHTS VALLEY,LBD.0129182,ACTIVE,10/05/2025 12:00:00 AM,10/03/2028 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEHRICKE CHARDONNAY RUSSIAN RIVER VALLEY,LBD.0121235,ACTIVE,12/21/2024 12:00:00 AM,12/19/2027 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEHRICKE PETITE SIRAH SONOMA VALLEY,LBD.0153970,ACTIVE,03/26/2025 12:00:00 AM,03/24/2028 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEHRICKE PINOT NOIR SONOMA COAST,LBD.0169577,ACTIVE,08/28/2023 12:00:00 AM,08/26/2026 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEHRICKE ROSE LOS CARNEROS,LBD.0219463,ACTIVE,08/30/2024 12:00:00 AM,08/29/2027 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEHRICKE SAUVIGNON BLANC SONOMA MOUNTAIN,LBD.0220835,ACTIVE,10/15/2024 12:00:00 AM,10/14/2027 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEHRICKE ZINFANDEL,LBD.0121236,ACTIVE,11/02/2025 12:00:00 AM,10/31/2028 12:00:00 AM,AMERICAN B D COMPANY,LSL.0000510,INTERWINE INC (LIW.0000513)
GEKEIKAN NIGORI SAKE,LBD.0044110,ACTIVE,01/31/2025 12:00:00 AM,01/29/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN BLUEBERRY FLAVORED SAKE,LBD.0141366,ACTIVE,01/17/2024 12:00:00 AM,01/15/2027 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN CAP-ACE SAKE,LBD.0237319,ACTIVE,04/27/2026 12:00:00 AM,04/26/2029 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN HAIKU SAKE,LBD.0021677,ACTIVE,01/31/2025 12:00:00 AM,01/29/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN HAIKU TOKUBETSU JUNMAI,LBD.0196539,ACTIVE,10/17/2025 12:00:00 AM,10/15/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN HORIN SAKE,LBD.0121788,ACTIVE,01/31/2025 12:00:00 AM,01/29/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN KOBAI PLUM SAKE,LBD.0114692,ACTIVE,01/03/2025 12:00:00 AM,01/01/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN KYO SAN SUI,LBD.0179187,ACTIVE,06/02/2024 12:00:00 AM,05/31/2027 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN LIGHT,LBD.0171812,ACTIVE,11/12/2023 12:00:00 AM,11/10/2026 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN NAMA SAKE,LBD.0107766,ACTIVE,01/03/2025 12:00:00 AM,01/01/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN PINEAPPLE FLAVORED SAKE,LBD.0141367,ACTIVE,01/17/2024 12:00:00 AM,01/15/2027 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN PLUM WINE,LBD.0022135,ACTIVE,01/31/2025 12:00:00 AM,01/29/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN SAKE BLACK & GOLD SAKE,LBD.0015203,ACTIVE,01/03/2025 12:00:00 AM,01/01/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN SAKE,LBD.0022158,ACTIVE,01/03/2025 12:00:00 AM,01/01/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN SUZAKU,LBD.0101842,ACTIVE,01/03/2025 12:00:00 AM,01/01/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN TOKUBETSU JUNMAI,LBD.0179191,ACTIVE,06/02/2024 12:00:00 AM,05/31/2027 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN ZIPANG MANGO SPARKLING SAKE,LBD.0135977,ACTIVE,06/07/2023 12:00:00 AM,06/05/2026 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GEKKEIKAN ZIPANG SPARKLING SAKE,LBD.0048842,ACTIVE,01/03/2025 12:00:00 AM,01/01/2028 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,BRESCOME BARTON INC (LIW.0000506)
GELATO GIRL INDIA PALE ALE ORANGE CREAM,LBD.0190486,ACTIVE,04/29/2025 12:00:00 AM,04/27/2028 12:00:00 AM,BACK EAST BREWING LLC,LMB.0001627,"HARTFORD DISTRIBUTORS INC (LIW.0000505), G &amp; G BEVERAGE DIST  INC (LIW.0000509)"
GELATO GIRL INDIA PALE ALE STRAWBERRY SHORTCAKE,LBD.0192099,ACTIVE,06/14/2025 12:00:00 AM,06/12/2028 12:00:00 AM,BACK EAST BREWING LLC,LMB.0001627,"HARTFORD DISTRIBUTORS INC (LIW.0000505), G &amp; G BEVERAGE DIST  INC (LIW.0000509)"
GELATO GIRL INDIA PALE ALE,LBD.0158680,ACTIVE,08/06/2025 12:00:00 AM,08/04/2028 12:00:00 AM,BACK EAST BREWING LLC,LMB.0001627,"G &amp; G BEVERAGE DIST  INC (LIW.0000509), HARTFORD DISTRIBUTORS INC (LIW.0000505)"
GELATO GIRL PINA COLADA,LBD.0190489,ACTIVE,04/29/2025 12:00:00 AM,04/27/2028 12:00:00 AM,BACK EAST BREWING LLC,LMB.0001627,"HARTFORD DISTRIBUTORS INC (LIW.0000505), G &amp; G BEVERAGE DIST  INC (LIW.0000509)"
GELIDA BRUT GRAN RESERVA,LBD.0215021,ACTIVE,04/24/2024 12:00:00 AM,04/23/2027 12:00:00 AM,SLOCUM & SONS OF MAINE INC,LSL.0000638,"EBER-CONNECTICUT, LLC (LIW.0000596)"
GELIN GOTHAM PROJECT SKIN-CONTACT SEMILLON,LBD.0230313,ACTIVE,08/29/2025 12:00:00 AM,08/28/2028 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
GEMMA DI LUNA MOSCATO ITALIAN,LBD.0126251,ACTIVE,06/27/2025 12:00:00 AM,06/25/2028 12:00:00 AM,ENOVATION BRANDS INC,LSL.0001422,"HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512)"
GEMMA DI LUNA PROSECCO,LBD.0146320,ACTIVE,07/04/2024 12:00:00 AM,07/02/2027 12:00:00 AM,ENOVATION BRANDS INC,LSL.0001422,"HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512)"
GEMMA DI LUNA PROSECCO,LBD.0216812,ACTIVE,06/14/2024 12:00:00 AM,06/13/2027 12:00:00 AM,ENOVATION BRANDS INC,LSL.0001422,"HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512)"
GEMSTONE ESTATE CABERNET SAUVIGNON NAPA VALLEY,LBD.0089855,ACTIVE,02/20/2024 12:00:00 AM,02/18/2027 12:00:00 AM,GEMSTONE VINEYARDS LLC,LSW.0000628,INTERWINE INC (LIW.0000513)
GEMSTONE ESTATE CABERNET SAUVIGNON YOUNTVILLE ALLUVIAL SELECTION,LBD.0214370,ACTIVE,04/02/2024 12:00:00 AM,04/01/2027 12:00:00 AM,GEMSTONE VINEYARDS LLC,LSW.0000628,
GEMSTONE ESTATE CHARDONNAY YOUNTVILLE,LBD.0214371,ACTIVE,04/02/2024 12:00:00 AM,04/01/2027 12:00:00 AM,GEMSTONE VINEYARDS LLC,LSW.0000628,
GEN 5 ANCESTRAL RED,LBD.0182450,ACTIVE,09/07/2024 12:00:00 AM,09/05/2027 12:00:00 AM,VINO DEL SOL INC,LSL.0001676,MURPHY BEVERAGE COMPANY INC (LIW.0000627)
GEN 5 MERLOT,LBD.0182449,ACTIVE,09/07/2024 12:00:00 AM,09/05/2027 12:00:00 AM,VINO DEL SOL INC,LSL.0001676,MURPHY BEVERAGE COMPANY INC (LIW.0000627)
GEN 7 CONTORTIONIST SPARKLING ROSE,LBD.0194001,ACTIVE,08/12/2025 12:00:00 AM,08/10/2028 12:00:00 AM,BROOKSIDE WINERY  LLC,LSW.0001644,
GEN5 CABERNET SAUVIGNON,LBD.0198466,ACTIVE,12/16/2025 12:00:00 AM,12/14/2028 12:00:00 AM,VINO DEL SOL INC,LSL.0001676,BRESCOME BARTON INC (LIW.0000506)
GEN5 CHARDONAY,LBD.0182441,ACTIVE,09/07/2024 12:00:00 AM,09/05/2027 12:00:00 AM,VINO DEL SOL INC,LSL.0001676,MURPHY BEVERAGE COMPANY INC (LIW.0000627)
GEN5 ZINFANDEL,LBD.0198473,ACTIVE,12/16/2025 12:00:00 AM,12/14/2028 12:00:00 AM,VINO DEL SOL INC,LSL.0001676,BRESCOME BARTON INC (LIW.0000506)
GEN5,LBD.0207049,ACTIVE,08/09/2023 12:00:00 AM,08/08/2026 12:00:00 AM,VINO DEL SOL INC,LSL.0001676,MURPHY BEVERAGE COMPANY INC (LIW.0000627)
GENEBA BLANCO,LBD.0225375,ACTIVE,04/08/2025 12:00:00 AM,04/07/2028 12:00:00 AM,CAMARENA IMPORTS LLC,LSL.0002397,MD &amp; S DISTRIBUTORS LLC (LIW.0000724)
GENEBA TEQUILA REPOSADO,LBD.0225376,ACTIVE,04/08/2025 12:00:00 AM,04/07/2028 12:00:00 AM,CAMARENA IMPORTS LLC,LSL.0002397,MD &amp; S DISTRIBUTORS LLC (LIW.0000724)
GENERA CABERNET SAUVIGNON NAPA,LBD.0185422,ACTIVE,12/10/2024 12:00:00 AM,12/08/2027 12:00:00 AM,LONE STAR WINE AND SPIRITS LLC,LSL.0001471,WINEBOW INC (LIW.0000548)
GENERA CABERNET SAUVIGNON OAKVILLE,LBD.0185423,ACTIVE,12/10/2024 12:00:00 AM,12/08/2027 12:00:00 AM,LONE STAR WINE AND SPIRITS LLC,LSL.0001471,WINEBOW INC (LIW.0000548)
GENERATIONS 1905 GRENACHE,LBD.0171684,ACTIVE,11/09/2023 12:00:00 AM,11/07/2026 12:00:00 AM,TRI-VIN IMPORTS INC,LCL.0000647,TRI-VIN IMPORTS INC (LIW.0000708)
GENEROSA CATUABA,LBD.0170674,ACTIVE,10/05/2023 12:00:00 AM,10/03/2026 12:00:00 AM,ATOMIC IMPORTS & EXPORTS INC,LCL.0000575,ATOMIC IMPORTS &amp; EXPORTS INC (LIW.0000606)
GENEROSITY CELLARS CABERNET SAUVIGNON CALIFORNIA,LBD.0168659,ACTIVE,08/07/2023 12:00:00 AM,08/05/2026 12:00:00 AM,HICKORY FARMS LLC,LSW.0001483,
GENEROSITY CELLARS PINOT NOIR CALIFORNIA,LBD.0168661,ACTIVE,08/07/2023 12:00:00 AM,08/05/2026 12:00:00 AM,HICKORY FARMS LLC,LSW.0001483,
GENESEE  LIGHT,LBD.0022521,ACTIVE,01/29/2026 12:00:00 AM,01/28/2029 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE 12 HORSE ALE,LBD.0086571,ACTIVE,09/09/2025 12:00:00 AM,09/07/2028 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), G &amp; G BEVERAGE DIST  INC (LIW.0000509), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), F &amp; F DISTRIBUTORS INC (LIW.0000504), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE BEER,LBD.0015926,ACTIVE,01/29/2026 12:00:00 AM,01/28/2029 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE BLACK,LBD.0143047,ACTIVE,03/19/2024 12:00:00 AM,03/17/2027 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE CITRUS PILS,LBD.0230765,ACTIVE,09/15/2025 12:00:00 AM,09/14/2028 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), STAR DISTRIBUTORS INC (LIW.0000533), G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518)"
GENESEE CRAN ORANGE KELLERBIER,LBD.0230767,ACTIVE,09/15/2025 12:00:00 AM,09/14/2028 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), STAR DISTRIBUTORS INC (LIW.0000533), G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518)"
GENESEE CREAM ALE,LBD.0015927,ACTIVE,01/29/2026 12:00:00 AM,01/28/2029 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE DRY HOPPED CREAM ALE,LBD.0230766,ACTIVE,09/15/2025 12:00:00 AM,09/14/2028 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), STAR DISTRIBUTORS INC (LIW.0000533), G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518)"
GENESEE HONEY BROWN,LBD.0169043,ACTIVE,08/19/2023 12:00:00 AM,08/17/2026 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), F &amp; F DISTRIBUTORS INC (LIW.0000504), STAR DISTRIBUTORS INC (LIW.0000533), G &amp; G BEVERAGE DIST  INC (LIW.0000509), A GALLO CO OF LITCHFIELD (THE) (LIW.0000543)"
GENESEE ICE,LBD.0014094,ACTIVE,03/20/2026 12:00:00 AM,03/19/2029 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), G &amp; G BEVERAGE DIST  INC (LIW.0000509), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), F &amp; F DISTRIBUTORS INC (LIW.0000504), A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE LIGHT,LBD.0123637,ACTIVE,03/07/2025 12:00:00 AM,03/05/2028 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,
GENESEE MANGO PEACH KOLSCH,LBD.0212563,ACTIVE,02/08/2024 12:00:00 AM,02/07/2027 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE RUBY RED KOLSCH,LBD.0141681,ACTIVE,01/09/2024 12:00:00 AM,01/08/2027 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE SPRING BOCK,LBD.0081524,ACTIVE,11/23/2023 12:00:00 AM,11/21/2026 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESEE SUMMER BREW,LBD.0234807,ACTIVE,02/18/2026 12:00:00 AM,02/17/2029 12:00:00 AM,LABATT USA OPERATING CO LLC,LSB.0000765,"A GALLO CO OF LITCHFIELD (THE) (LIW.0000543), F &amp; F DISTRIBUTORS INC (LIW.0000504), G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
GENESIS 123 WINE SAUVIGNON BLANC,LBD.0229563,ACTIVE,08/08/2025 12:00:00 AM,08/07/2028 12:00:00 AM,GENESIS 123 WINE CORP,LSW.0001909,
GENESIS MERITAGE COLUMBIA VALLEY,LBD.0075305,ACTIVE,01/22/2024 12:00:00 AM,01/20/2027 12:00:00 AM,E & J GALLO WINERY,LSL.0000640,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
GENIO ESPANOL ROBLE,LBD.0222010,ACTIVE,12/03/2024 12:00:00 AM,12/02/2027 12:00:00 AM,TRI-VIN IMPORTS INC,LCL.0000647,TRI-VIN IMPORTS INC (LIW.0000708)
GENO'S PINOT GRIGIO,LBD.0073592,ACTIVE,09/25/2023 12:00:00 AM,09/24/2026 12:00:00 AM,G K VENTURES LLC,LSL.0000882,ACE DISTRIBUTING LLC (LIW.0000580)
GENSAI,LBD.0216088,ACTIVE,05/23/2024 12:00:00 AM,05/22/2027 12:00:00 AM,JFC INTERNATIONAL INC,LSL.0000533,"HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512)"
GENTIANE DES PERES CHARTREUX,LBD.0228824,ACTIVE,07/23/2025 12:00:00 AM,07/22/2028 12:00:00 AM,FREDERICK WILDMAN & SONS LTD,LSL.0000596,BRESCOME BARTON INC (LIW.0000506)
GENTIANE QUINA BONAL APERTIF,LBD.0098473,ACTIVE,01/20/2025 12:00:00 AM,01/18/2028 12:00:00 AM,MHW LTD,LSL.0000675,"EBER-CONNECTICUT, LLC (LIW.0000596)"
GENTLE ON MY MIND,LBD.0227574,ACTIVE,06/27/2025 12:00:00 AM,06/26/2028 12:00:00 AM,HOUSATONIC RIVER BREWING LLC,LMB.0001592,BRESCOME BARTON INC (LIW.0000506)
GENTLEMAN'S CUT,LBD.0219678,ACTIVE,09/09/2024 12:00:00 AM,09/08/2027 12:00:00 AM,SHAW-ROSS INTERNATIONAL IMPORTERS LLC,LSL.0001348,"HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512)"
GEOBUNNY INDIA PALE ALE,LBD.0139663,ACTIVE,10/22/2023 12:00:00 AM,10/20/2026 12:00:00 AM,NOD HILL BREWERY INC,LMB.0001610,
GEOBUNNY,LBD.0140724,ACTIVE,12/13/2023 12:00:00 AM,12/11/2026 12:00:00 AM,NOD HILL BREWERY INC,LMB.0001610,
GEOMETRIC GIN,LBD.0180959,ACTIVE,07/26/2024 12:00:00 AM,07/24/2027 12:00:00 AM,PATERNO IMPORTS LTD,LSL.0000656,BRESCOME BARTON INC (LIW.0000506)
GEORG BREUER	GB CHARM RIESLING,LBD.0205581,ACTIVE,06/27/2023 12:00:00 AM,06/26/2026 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,"BRESCOME BARTON INC (LIW.0000506), MSW CT LLC (LIW.0000594)"
GEORG BREUER	GB SAUVAGE RIESLING TROCKEN,LBD.0205578,ACTIVE,06/27/2023 12:00:00 AM,06/26/2026 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
GEORG BREUER	LORCH RIESLING TROCKEN,LBD.0190874,ACTIVE,05/09/2025 12:00:00 AM,05/07/2028 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
GEORG BREUER	RÜDESHEIM RIESLING TROCKEN,LBD.0205579,ACTIVE,06/27/2023 12:00:00 AM,06/26/2026 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
GEORG BREUER	RAUENTHAL RIESLING TROCKEN,LBD.0205580,ACTIVE,06/27/2023 12:00:00 AM,06/26/2026 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
GEORG RITTMAYER BOCK BEER,LBD.0228529,ACTIVE,07/14/2025 12:00:00 AM,07/13/2028 12:00:00 AM,WEBSTER BARNES,LSB.0001166,TRI-VIN IMPORTS INC (LIW.0000708)
GEORG RITTMAYER FESTBIER,LBD.0218136,ACTIVE,07/23/2024 12:00:00 AM,07/22/2027 12:00:00 AM,WEBSTER BARNES,LSB.0001166,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
GEORG RITTMAYER HAUSBRAUERBIER LAGER,LBD.0228527,ACTIVE,07/14/2025 12:00:00 AM,07/13/2028 12:00:00 AM,WEBSTER BARNES,LSB.0001166,TRI-VIN IMPORTS INC (LIW.0000708)
GEORG RITTMAYER HELL BEER,LBD.0228528,ACTIVE,07/14/2025 12:00:00 AM,07/13/2028 12:00:00 AM,WEBSTER BARNES,LSB.0001166,TRI-VIN IMPORTS INC (LIW.0000708)
GEORG RITTMAYER KELLERBIER,LBD.0218147,ACTIVE,07/23/2024 12:00:00 AM,07/22/2027 12:00:00 AM,WEBSTER BARNES,LSB.0001166,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
GEORG RITTMAYER RAUCHBIER,LBD.0218145,ACTIVE,07/23/2024 12:00:00 AM,07/22/2027 12:00:00 AM,WEBSTER BARNES,LSB.0001166,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
GEORG RITTTMAYER WEIZEN,LBD.0218146,ACTIVE,07/30/2024 12:00:00 AM,07/29/2027 12:00:00 AM,WEBSTER BARNES,LSB.0001166,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
